IDBASE_TRECHO;IDBASE_COLETA_LIXO;LRSREF_INICIO;LRSREF_FINAL;LRSREF_LADO;FCL;DATCONCE
10913;64817;0;6.72;A;0;20141219
8814;64818;0;33.05;A;0;20141219
49065;64819;0;29.555;A;1;20141219
57069;64820;0;3.989;A;0;20141219
57068;64821;0;46.283;A;0;20141219
10933;64822;0;93.465;A;0;20141219
10847;64824;0;28.24;A;0;20141219
8808;64827;0;94.304;A;0;20141219
7343;64829;0;58.122;A;1;20141219
9085;64830;0;30.321;A;1;20141219
9086;64833;0;31.635;A;1;20141219
8750;64834;0;22.119;A;1;20141219
8751;64836;0;31.143;A;1;20141219
32039;71896;0;84.991;A;1;20151130
32041;71897;0;7.308;A;1;20151130
32042;71898;0;23.159;A;1;20151130
32043;71899;0;21.567;A;0;20171030
32144;71901;0;102.033;A;0;20151130
32170;71904;0;28.47;A;1;20151130
32191;71907;0;16.597;A;0;20151130
32192;71908;0;9.734;A;1;20151130
32193;71909;0;19.218;A;0;20151130
32194;71910;0;36.448;A;1;20151130
32210;71912;0;22.248;A;2;20180803
32215;71913;0;19.637;A;1;20151130
32216;71914;0;14.728;A;0;20151130
32218;71915;0;42.36;A;1;20151130
32221;71916;0;10.029;A;1;20151130
32222;71917;0;42.334;A;1;20151130
32240;71918;0;29.882;A;1;20151130
32246;71919;0;87.489;A;1;20151130
32281;71922;0;9.655;A;0;20151130
32284;71923;0;24.065;A;0;20151130
32312;71925;0;51.823;A;1;20151130
32390;71926;0;366.73;A;1;20180727
32398;71928;0;26.189;A;1;20151130
32399;71929;0;37.393;A;1;20151130
32318;71930;0;633.671;A;0;20151130
32322;71931;0;285.917;A;0;20151130
32411;71933;0;64.009;A;1;20151130
32413;71934;0;20.067;A;1;20151130
32414;71935;0;14.348;A;1;20151130
32417;71936;0;37.031;A;1;20151130
31124;71939;0;32.914;A;1;20151130
28132;71588;0;98.91;A;1;20151130
28133;71589;0;64.161;A;0;20151130
28134;71590;0;49.608;A;1;20151130
28135;71591;0;40.357;A;1;20151130
28136;71592;0;62.985;A;1;20151130
28137;71593;0;31.958;A;1;20151130
28138;71594;0;46.765;A;1;20151130
28141;71595;0;47.875;A;1;20151130
28142;71596;0;38.998;A;1;20151130
28145;71597;0;56.8;A;1;20151130
28460;71598;0;101.923;A;1;20151130
28806;71600;0;64.664;A;1;20151130
28807;71601;0;38.8;A;1;20151130
28808;71602;0;14.425;A;1;20151130
28809;71603;0;47.195;A;1;20151130
28810;71604;0;38.237;A;1;20151130
28811;71605;0;21.903;A;1;20151130
28813;71607;0;12.353;A;1;20151130
28814;71608;0;19.293;A;1;20151130
28815;71609;0;36.565;A;0;20151130
28836;71610;0;24.317;A;1;20180822
28853;71612;0;14.58;A;0;20151130
28917;71614;0;108.807;A;1;20180806
29108;71617;0;136.599;A;1;20151130
29040;71618;0;51.44;A;0;20151130
29041;71619;0;16.727;A;0;20151130
29104;71620;0;73.35;A;1;20180629
29105;71621;0;34.694;A;1;20151130
27566;71622;0;136.206;A;0;20151130
65402;69202;0;51.916;A;1;20150804
66077;77118;0;40.387;A;0;20160603
66078;77119;0;17.028;A;1;20160603
66102;77135;0;461.146;A;2;20160621
67890;78983;0;43.882;A;1;20170512
67891;78984;0;14.007;A;1;20170512
67892;78985;0;60.064;A;0;20170512
67893;78986;0;21.496;A;0;20170512
67895;78988;0;41.518;A;0;20170512
67896;78989;0;24.769;A;0;20170512
63776;62189;0;7.805;A;1;20140926
45311;67806;0;23.205;A;0;20150211
45381;67807;0;96.162;A;2;20150211
45085;67808;0;83.799;A;0;20150211
45227;67809;0;57.073;A;2;20150211
45294;67810;0;51.869;A;0;20150211
45228;67811;0;54.33;A;2;20150211
45234;67812;0;63.317;A;2;20150211
45229;67813;0;67.781;A;0;20150211
45315;67814;0;82.843;A;0;20150211
48750;67815;0;21.171;A;2;20150211
48749;67816;0;13.27;A;2;20150211
44604;67817;0;26.594;A;2;20150211
9083;64837;0;17.53;A;1;20141219
9084;64838;0;11.012;A;1;20141219
8625;64839;0;32.82;A;1;20141219
8749;64840;0;36.267;A;1;20141219
7359;64841;0;38.779;A;1;20141219
8748;64842;0;22.254;A;1;20141219
8747;64843;0;36.818;A;1;20141219
7360;64844;0;68.753;A;1;20141219
6202;66137;0;60.267;A;0;20150114
6256;66138;0;48.834;A;0;20150114
57062;66139;0;52.17;A;1;20150114
57064;66140;0;44.962;A;0;20150114
49474;66142;0;20.178;A;1;20150114
49473;66143;0;32.05;A;1;20150114
5779;67621;0;210.77;A;2;20150206
7752;67651;0;62.164;A;0;20150206
7753;67662;0;54.258;A;0;20150206
7757;67671;0;36.555;A;2;20150206
48563;67680;0;14.095;A;2;20150206
48564;67685;0;20.826;A;2;20150206
47570;67689;0;12.387;A;2;20150206
48565;67693;0;19.82;A;2;20150206
61971;68007;0;24.052;A;0;20150213
65438;69238;0;92.04;A;0;20150903
65439;69239;0;64.582;A;0;20150903
66376;77480;0;354.165;A;0;20161025
67643;78735;0;49.589;A;0;20170330
67644;78736;0;13.412;A;0;20170330
67645;78737;0;19.044;A;0;20170330
67646;78738;0;18.226;A;0;20170330
67647;78739;0;39.767;A;0;20170330
67649;78741;0;23.404;A;0;20170330
25011;71454;0;63.952;A;1;20151130
25322;71455;0;59.904;A;1;20151130
69964;81357;0;6.398;A;1;20180611
24748;71458;0;61.822;A;1;20151130
24761;71461;0;94.268;A;1;20151130
63124;61272;0;81.711;A;0;20140819
439;64413;0;24.801;A;0;20141218
6269;64414;0;132.135;A;0;
6208;64415;0;137.636;A;0;20141218
9078;64416;0;70.731;A;0;20141218
6273;64417;0;124.587;A;0;20141218
6272;64418;0;123.94;A;0;20141218
6209;64419;0;125.14;A;0;20141218
5870;64420;0;66.76;A;0;20141218
8806;64421;0;98.37;A;0;20141218
8805;64422;0;41.759;A;0;20141218
8799;64423;0;56.128;A;0;20141218
6271;64424;0;118.636;A;0;20141218
7341;64429;0;65.573;A;0;20141218
8195;64432;0;24.123;A;0;20141218
8191;64433;0;90.29;A;0;20141218
8193;64434;0;48.592;A;0;20141218
8196;64436;0;64.779;A;0;20141218
7357;64437;0;104.188;A;0;20141218
8211;64438;0;66.359;A;0;20141218
8543;64439;0;34.279;A;0;20141218
8203;64440;0;75.59;A;0;20141218
8202;64441;0;27.234;A;0;20141218
7342;64443;0;98.938;A;0;20141218
49182;64444;0;51.049;A;0;20141218
27584;71623;0;121.365;A;1;20151130
28168;71625;0;42.983;A;0;20151130
28472;71626;0;98.348;A;1;20151130
28476;71627;0;40.425;A;1;20151130
27591;71628;0;54.257;A;1;20151130
27596;71629;0;90.447;A;1;20151130
28212;71636;0;56.064;A;1;20151130
28214;71637;0;42.075;A;1;20151130
28215;71638;0;48.331;A;1;20151130
28217;71639;0;52.441;A;1;20151130
28220;71641;0;80.218;A;0;20151130
28227;71642;0;17.872;A;1;20151130
28228;71643;0;66.515;A;1;20151130
28229;71644;0;45.258;A;1;20151130
28230;71645;0;101.795;A;0;20151130
28234;71646;0;174.208;A;0;20151130
28548;71648;0;54.742;A;1;20151130
28549;71649;0;57.243;A;1;20151130
28550;71650;0;40.78;A;1;20151130
28551;71651;0;44.316;A;1;20151130
28554;71653;0;39.117;A;1;20151130
28555;71654;0;74.601;A;1;20151130
28557;71655;0;60.733;A;0;20151130
28558;71656;0;45.733;A;1;20151130
28561;71657;0;40.038;A;0;20151130
28636;71666;0;85.087;A;1;20151130
28638;71667;0;23.671;A;1;20151130
28639;71668;0;54.722;A;1;20151130
28640;71669;0;49.426;A;1;20151130
28643;71671;0;43.561;A;1;20151130
28646;71672;0;48.185;A;1;20151130
28703;71673;0;81.18;A;1;20151130
28704;71674;0;50.628;A;1;20151130
43778;67819;0;236.428;A;0;20150211
48705;67820;0;16.941;A;2;20150211
45313;67821;0;69.746;A;0;20150211
48706;67822;0;21.634;A;2;20150211
45314;67823;0;44.971;A;2;20150211
48707;67826;0;43.089;A;2;20150211
62501;67827;0;26.094;A;0;20150211
51244;67828;0;50.972;A;2;20150211
46431;67829;0;76.963;A;0;20150211
45233;67830;0;76.812;A;0;20150211
48788;67831;0;87.819;A;0;20150211
62502;67832;0;13.944;A;0;20150211
46545;67833;0;27.208;A;0;20150211
45232;67834;0;6.531;A;0;20150211
28710;71679;0;47.091;A;1;20151130
28711;71680;0;46.759;A;1;20151130
28714;71681;0;68.131;A;1;20151130
28715;71682;0;30.611;A;1;20151130
28716;71683;0;59.608;A;1;20151130
28717;71684;0;41.384;A;1;20151130
28720;71685;0;34.519;A;1;20151130
28721;71686;0;24.528;A;1;20151130
28722;71687;0;39.282;A;0;20151130
28731;71688;0;60.846;A;1;20151130
28732;71689;0;55.627;A;0;20151130
26177;71695;0;7.631;A;1;20151130
26499;71697;0;85.62;A;1;20180731
26500;71698;0;109.419;A;0;20151130
26807;71699;0;143.485;A;1;20180801
26822;71701;0;27.815;A;1;20151130
67650;78742;0;89.702;A;0;20170330
67651;78743;0;114.459;A;0;20170330
67652;78744;0;40.088;A;0;20170330
67653;78745;0;43.024;A;0;20170330
67655;78747;0;53.854;A;0;20170330
67656;78748;0;127.575;A;0;20170330
67657;78749;0;27.505;A;0;20170330
30672;72087;0;14.521;A;1;20151130
30693;72088;0;28.878;A;1;20151130
30694;72089;0;38.413;A;1;20151130
30696;72091;0;13.349;A;1;20151130
30697;72092;0;29.244;A;1;20151130
30699;72093;0;58.221;A;0;20151130
30700;72094;0;33.425;A;1;20151130
30701;72095;0;47.36;A;1;20151130
30702;72096;0;19.131;A;1;20151130
30703;72097;0;6.603;A;0;20151130
30704;72098;0;19.652;A;1;20151130
30705;72099;0;21.034;A;1;20151130
30706;72100;0;16.773;A;1;20151130
30707;72101;0;53.644;A;1;20151130
30708;72102;0;33.756;A;1;20151130
30710;72103;0;32.353;A;0;20151130
30757;72104;0;71.547;A;1;20180806
30774;72105;0;28.532;A;1;20151130
30791;72106;0;63.879;A;1;20151130
30792;72107;0;14.809;A;0;20151130
30793;72108;0;18.308;A;0;20151130
30794;72109;0;51.189;A;1;20151130
30795;72110;0;58.422;A;1;20151130
30796;72111;0;37.294;A;1;20151130
5895;64445;0;92.297;A;0;20141218
6300;64446;0;88.661;A;0;20141218
8221;64447;0;80.881;A;0;20141218
8207;64448;0;34.541;A;0;20141218
8212;64449;0;59.352;A;0;20141218
8217;64450;0;29.478;A;0;20141218
8220;64451;0;19.237;A;0;20141218
58755;64452;0;5.475;A;0;20141218
8223;64453;0;38.003;A;0;20141218
57072;64455;0;38.081;A;0;20141218
8831;64456;0;33.32;A;0;20141218
8830;64457;0;67.087;A;0;20141218
8828;64458;0;38.892;A;0;20141218
10936;64460;0;26.729;A;0;20141218
8834;64465;0;44.524;A;0;20141218
6935;64466;0;64.408;A;0;20141218
8823;64468;0;33.308;A;0;20141218
8809;64469;0;38.662;A;0;20141218
10934;64470;0;62.156;A;0;20141218
8836;64472;0;33.156;A;0;20141218
8826;64473;0;55.406;A;0;20141218
8837;64474;0;15.072;A;0;20141218
8835;64476;0;33.41;A;0;20141218
8833;64477;0;14.412;A;0;20141218
8824;64478;0;85.607;A;0;20141218
8832;64479;0;36.401;A;0;20141218
5898;64480;0;109.759;A;0;20141218
10935;64481;0;95.512;A;0;20141218
8829;64482;0;16.439;A;0;20141218
9177;64483;0;20.113;A;0;20141218
8822;64484;0;72.772;A;0;20141218
28708;71677;0;24.144;A;1;20151130
28709;71678;0;54.886;A;1;20151130
64940;65439;0;328.072;A;1;20180726
20144;63574;0;58.04;A;0;20141211
63140;61289;0;77.921;A;0;20140820
63480;61830;0;44.813;A;1;20140911
45152;66493;0;36.618;A;0;20150120
45149;66495;0;43.246;A;0;20150120
44869;66496;0;165.502;A;0;20150120
45153;66500;0;46.936;A;0;20150120
51248;66531;0;23.309;A;0;20150120
42997;66537;0;135.083;A;0;20150120
58923;66550;0;68.61;A;0;20150120
37942;67175;0;44.264;A;0;20150129
37539;67176;0;43.908;A;0;20150129
37538;67177;0;44.401;A;0;20150129
37537;67178;0;56.955;A;0;20150129
37628;67179;0;10.334;A;0;20150129
37626;67182;0;16.118;A;0;20150129
37542;67183;0;34.262;A;0;20150129
61318;67185;0;409.107;A;0;20150129
61667;67187;0;77.876;A;1;20150129
61748;67188;0;74.513;A;0;20150129
26823;71702;0;54.622;A;1;20151130
26824;71703;0;36.877;A;1;20151130
26825;71704;0;55.649;A;1;20151130
26826;71705;0;49.213;A;1;20151130
26828;71706;0;56.993;A;1;20151130
26830;71707;0;44.992;A;1;20151130
26831;71708;0;76.836;A;1;20151130
27410;71716;0;121.556;A;0;20151130
27445;71717;0;70.628;A;1;20180803
27452;71718;0;77.123;A;1;20180803
27461;71719;0;33.574;A;1;20180801
27507;71720;0;32.015;A;1;20151130
27485;71722;0;174.578;A;0;20151130
27491;71723;0;132.348;A;0;20151130
25845;71730;0;42.935;A;1;20151130
25846;71731;0;18.801;A;1;20201112
25848;71732;0;20.429;A;1;20180801
25850;71733;0;13.663;A;1;20201112
25851;71734;0;159.836;A;0;20151130
25855;71735;0;85.628;A;1;20180803
26502;71736;0;49.92;A;1;20151130
26506;71737;0;25.984;A;1;20151130
26507;71738;0;26.38;A;1;20151130
26508;71739;0;48.408;A;1;20151130
26512;71741;0;57.439;A;1;20151130
26513;71742;0;72.579;A;1;20151130
26514;71743;0;26.97;A;1;20151130
26520;71744;0;91.07;A;1;20180731
26524;71745;0;103.69;A;1;20180731
26527;71746;0;39.82;A;0;20151130
26841;71747;0;17.262;A;1;20151130
26842;71748;0;50.987;A;1;20151130
26846;71749;0;52.456;A;1;20151130
26847;71750;0;99.223;A;1;20151130
44719;68029;0;8.951;A;2;20150219
46990;68030;0;46.446;A;2;20150219
44727;68031;0;12.523;A;2;20150219
44713;68032;0;15.699;A;2;20150219
44720;68033;0;52.582;A;0;20150219
44725;68034;0;44.678;A;2;20150219
44723;68037;0;64.901;A;0;20150219
44021;68038;0;191.877;A;2;20150219
36388;68096;0;77.064;A;0;20150223
36390;68097;0;87.917;A;0;20150223
62717;68098;0;19.52;A;1;20150223
25307;68099;0;31.862;A;1;20150223
25308;68100;0;34.897;A;1;20150223
60350;68101;0;16.203;A;0;20150223
60354;68102;0;11.631;A;0;20150223
52023;68640;0;103.391;A;0;20150323
52022;68641;0;55.975;A;0;20150323
25174;68642;0;33.836;A;0;20150323
52020;68643;0;44.786;A;0;20150323
52021;68644;0;11.14;A;0;20150323
59039;68645;0;220.187;A;1;20150323
25397;68646;0;140.997;A;1;20150323
24692;68647;0;133.59;A;1;20150323
22938;68648;0;184.709;A;0;20180705
50662;68649;0;111.18;A;0;20180705
8567;64485;0;20.831;A;0;20141218
10909;64486;0;16.042;A;1;20141218
10910;64487;0;1.357;A;1;20141218
7202;64490;0;15.867;A;0;20141218
442;64497;0;35.667;A;0;20141218
8218;64498;0;19.953;A;0;20141218
8219;64500;0;41.803;A;0;20141218
8216;64504;0;33.642;A;1;20141218
8214;64505;0;32.525;A;1;20141218
49183;64509;0;16.964;A;1;20141218
8215;64511;0;19.512;A;1;20141218
10911;64512;0;9.654;A;1;20141218
8213;64513;0;39.823;A;1;20141218
8226;64515;0;56.181;A;1;20141218
417;64521;0;14.015;A;0;20141218
9374;64522;0;39.46;A;0;20141218
9376;64523;0;57.846;A;0;20141218
416;64525;0;65.444;A;1;20141218
51117;64526;0;84.818;A;1;20141218
9610;64527;0;67.958;A;0;20141218
9611;64529;0;60.748;A;0;20141218
9375;64535;0;32.859;A;0;20141218
6123;64537;0;7.81;A;0;20141218
7805;64538;0;70.633;A;0;20141218
9605;64540;0;34.819;A;0;20141218
9278;64542;0;64.259;A;0;20141218
9606;64543;0;78.39;A;0;20141218
7812;64547;0;100.848;A;0;20141218
51118;64551;0;26.242;A;1;20141218
7725;64552;0;109.573;A;0;20141218
6122;64554;0;122.887;A;0;20141218
9613;64556;0;38.521;A;0;20141218
9608;64557;0;36.706;A;0;20141218
61218;67190;0;261.864;A;0;20150129
61796;67191;0;117.772;A;0;20150129
61339;67192;0;165.602;A;0;20150129
61301;67193;0;77.147;A;1;20150129
61302;67194;0;148.435;A;1;20150129
26848;71751;0;48.447;A;1;20151130
26849;71752;0;53.303;A;1;20151130
26850;71753;0;42.189;A;1;20151130
26851;71754;0;94.665;A;1;20151130
26852;71755;0;54.211;A;1;20151130
26528;71757;0;38.643;A;1;20151130
26540;71758;0;45.794;A;1;20151130
26866;71759;0;17.523;A;1;20151130
26867;71760;0;35.192;A;0;20151130
26868;71761;0;5.554;A;1;20151130
26871;71762;0;30.103;A;1;20151130
25907;71763;0;84.267;A;1;20151130
25908;71764;0;82.761;A;1;20151130
25909;71765;0;75.576;A;1;20151130
25910;71766;0;51.087;A;1;20151130
25911;71767;0;17.438;A;1;20151130
26237;71768;0;28.506;A;1;20151130
26239;71769;0;18.457;A;1;20180626
26240;71770;0;49.42;A;1;20151130
26241;71771;0;12.612;A;0;20151130
26242;71772;0;56.308;A;1;20151130
26243;71773;0;58.225;A;1;20201112
26244;71774;0;62.567;A;1;20151130
26245;71775;0;51.016;A;1;20151130
26246;71776;0;40.804;A;1;20151130
53637;71778;0;47.254;A;0;20151130
26898;71780;0;139.029;A;1;20151130
26908;71781;0;166.945;A;1;20151130
25912;71782;0;27.003;A;1;20151130
25913;71783;0;20.658;A;1;20151130
26599;71786;0;83.014;A;1;20151130
26600;71787;0;118.949;A;1;20151130
26601;71788;0;51.873;A;1;20151130
26602;71789;0;101.337;A;1;20151130
50663;68650;0;151.711;A;0;20150323
50677;68651;0;26.553;A;0;20150323
50676;68652;0;37.682;A;0;20150323
50675;68653;0;162.094;A;0;20150323
50673;68654;0;41.851;A;0;20150323
50672;68655;0;56.5;A;0;20150323
23060;68656;0;24.624;A;0;20150323
65101;68658;0;17.365;A;1;20150324
62365;68727;0;67.522;A;0;20150327
65320;69131;0;30.177;A;0;20150708
65321;69132;0;17.789;A;0;20150708
65322;69133;0;100.839;A;0;20150708
65323;69134;0;41.704;A;0;20150708
65324;69135;0;101.598;A;0;20150708
65398;69198;0;19.859;A;1;20150727
65399;69199;0;46.429;A;1;20150727
1522;69750;0;92.687;A;1;20151119
1223;69751;0;98.767;A;1;20151119
4061;69752;0;50.563;A;1;20151119
49164;69753;0;36.751;A;0;20151119
836;69754;0;102.703;A;1;20151119
3745;69755;0;53.326;A;1;20151119
1033;69756;0;91.577;A;1;20151119
49153;69757;0;145.101;A;1;20151119
3744;69758;0;70.456;A;1;20151119
49478;69759;0;56.295;A;1;20151119
4132;69760;0;49.79;A;1;20151119
618;69761;0;106.209;A;1;20151119
6703;69762;0;28.163;A;1;20151119
5057;69763;0;22.944;A;1;20151119
5172;69764;0;83.687;A;1;20151119
5348;64558;0;123.467;A;0;20141218
47968;64560;0;103.299;A;0;20141218
7813;64562;0;90.007;A;0;20141218
6112;64563;0;96.405;A;0;20141218
48916;64564;0;17.913;A;0;20141218
9277;64567;0;35.118;A;1;20141218
9275;64569;0;34.344;A;1;20141218
11174;64570;0;47.336;A;1;20141218
64924;64847;0;23.294;A;1;20141219
64935;65211;0;14.446;A;1;20141223
373;66209;0;289.265;A;0;20150115
48485;66210;0;463.926;A;1;20150115
49630;66212;0;81.739;A;1;20150115
32354;66613;0;51.676;A;1;20150120
32278;66614;0;79.357;A;1;20150120
30860;66615;0;69.126;A;1;20150120
30863;66617;0;23.283;A;1;20150120
30865;66619;0;11.445;A;1;20150120
30541;66623;0;22.536;A;1;20150120
30539;66624;0;24.703;A;1;20150120
30538;66625;0;54.844;A;1;20150120
